epoch,train_loss_list,train_acc_list,val_loss_list,val_acc_list,time_elapsed
1,1.0882007922530175,0.5915833333333333,0.7294823903242748,0.723,0m7s
2,0.6630551493366559,0.7424583333333333,0.60823908106486,0.7620833333333333,0m13s
3,0.5691153647899627,0.7790625,0.5387293938398361,0.7944166666666667,0m19s
4,0.5096902798811594,0.8059583333333333,0.48445743652184803,0.81925,0m25s
5,0.4652763284295797,0.824875,0.45163703191280363,0.8291666666666667,0m32s
6,0.4369265827635924,0.8369375,0.44333159959316254,0.8339166666666666,0m38s
7,0.4134951863785585,0.8448958333333333,0.40784405304988225,0.8493333333333334,0m44s
8,0.3965221243351698,0.8517291666666666,0.39977940726280214,0.8546666666666667,0m50s
9,0.380655771702528,0.8573541666666666,0.3856266458829244,0.85875,0m56s
10,0.36787589951852956,0.8631041666666667,0.37311644065380095,0.8625,1m2s
11,0.35584254549940425,0.8667916666666666,0.3771004998286565,0.8584166666666667,1m8s
12,0.3447402260315915,0.871,0.36766455994049707,0.8671666666666666,1m14s
13,0.3360298135578632,0.8734791666666667,0.34863499422868094,0.8719166666666667,1m20s
14,0.3260582293669383,0.877,0.344249416410923,0.87425,1m26s
15,0.31845840414365134,0.87925,0.3390293085376422,0.87525,1m32s
16,0.3118149336601297,0.8835625,0.32309712687134745,0.8825,1m38s
17,0.3064467714652419,0.8842708333333333,0.32258776360750196,0.8815833333333334,1m44s
18,0.30094424208501974,0.8866041666666666,0.3182578461964925,0.8828333333333334,1m50s
19,0.2935310797840357,0.889125,0.306817172318697,0.88925,1m56s
20,0.28843550342569746,0.8908958333333333,0.3096384137471517,0.8875,2m2s
21,0.2837461557015777,0.892,0.318295544008414,0.8804166666666666,2m8s
22,0.2795526629736026,0.8947083333333333,0.309782036498189,0.8860833333333333,2m13s
23,0.2741778829197089,0.8962708333333333,0.3032957095106443,0.8913333333333333,2m19s
24,0.27068144565696517,0.8975,0.30220455474654834,0.89025,2m25s
25,0.265174723573029,0.9007708333333333,0.2935352766911189,0.892,2m32s
26,0.2611234614190956,0.9015625,0.29552349465092026,0.8915,2m38s
27,0.2570249580219388,0.9021458333333333,0.28737611798445384,0.8961666666666667,2m44s
28,0.2540917060251037,0.9030625,0.28684859844048816,0.8948333333333334,2m50s
29,0.24806335494170587,0.9055416666666667,0.3133584829866886,0.8839166666666667,2m56s
30,0.244690341172119,0.9070625,0.28457620459794997,0.8963333333333333,3m2s
31,0.24117322576666872,0.9076458333333334,0.28741605684161187,0.8960833333333333,3m8s
32,0.23742974183956783,0.9086666666666666,0.2834917376935482,0.8960833333333333,3m14s
33,0.2333224886159102,0.9115416666666667,0.28915707729756834,0.8970833333333333,3m20s
34,0.2307849376897017,0.9125,0.27727368121345836,0.8990833333333333,3m26s
35,0.2264803483535846,0.9143125,0.2916595700482527,0.8928333333333334,3m32s
36,0.22455271474147837,0.9147291666666667,0.2867785899738471,0.895,3m39s
37,0.21997859248146415,0.9157916666666667,0.2918289098242919,0.8948333333333334,3m45s
38,0.2169290746624271,0.9172916666666666,0.28721788786848385,0.89725,3m51s
39,0.21302451278393467,0.9188333333333333,0.2836329274674257,0.8963333333333333,3m57s
40,0.2103807144537568,0.9197916666666667,0.28263475102186203,0.8983333333333333,4m3s
41,0.20594661499684055,0.9216666666666666,0.2845988390743732,0.8964166666666666,4m9s
42,0.2032147483987113,0.9228125,0.29670706804593405,0.88925,4m15s
43,0.20050669674947857,0.9243333333333333,0.281141587605079,0.8999166666666667,4m21s
44,0.19796223197629054,0.9241458333333333,0.29292725132902464,0.8949166666666667,4m27s
45,0.19438381081633269,0.9263333333333333,0.3088324320415656,0.89325,4m33s
46,0.1929793727596601,0.9274583333333334,0.28347591106345255,0.8968333333333334,4m39s
47,0.18898345518050094,0.928,0.28013286024332046,0.9008333333333334,4m45s
48,0.186239116422832,0.92925,0.28814117575685183,0.8973333333333333,4m51s
49,0.1845426692434897,0.9295208333333334,0.29139168945948285,0.8971666666666667,4m57s
50,0.18078071412878732,0.9313125,0.29430906355381015,0.89525,5m3s
51,0.17936891262543697,0.9324791666666666,0.29360526287555694,0.8968333333333334,5m9s
52,0.17459775825217366,0.9338333333333333,0.2803841831386089,0.901,5m15s
53,0.17365324020261566,0.9348541666666667,0.2878650109519561,0.9025,5m21s
54,0.17032725373220942,0.936,0.28979728965957957,0.8988333333333334,5m27s
55,0.16666923282357554,0.937125,0.29340215543905895,0.9005833333333333,5m33s
56,0.16584151978821804,0.9365208333333334,0.29670097927252453,0.899,5m39s
57,0.16278615177671116,0.9383541666666667,0.29103221145272257,0.9005833333333333,5m45s
58,0.1582928588318949,0.9398958333333334,0.30399892123043537,0.89675,5m51s
59,0.158414365262414,0.9406458333333333,0.2951020629952351,0.8985,5m57s
60,0.15484956984470288,0.9414375,0.2967787233516574,0.9010833333333333,6m3s
61,0.1532558897168686,0.9415833333333333,0.30378624727825326,0.8956666666666667,6m9s
62,0.1506321020120134,0.9433541666666667,0.32602436891694864,0.892,6m15s
63,0.14790186506602912,0.9442291666666667,0.3064424010415872,0.8995,6m21s
64,0.14503220814466478,0.9454166666666667,0.308877875511845,0.8975833333333333,6m27s
65,0.14222636789362877,0.9458541666666667,0.3193400681714217,0.8968333333333334,6m33s
66,0.14187463359953836,0.9470208333333333,0.30806661761800447,0.898,6m39s
67,0.13754453005517522,0.9485,0.30391942369937897,0.9024166666666666,6m45s
68,0.13625863355739662,0.9485416666666666,0.32746739650517703,0.89625,6m51s
69,0.13358367050718517,0.9492291666666667,0.32837582101424534,0.8955,6m57s
70,0.13036195446783677,0.950875,0.3177064504151543,0.8989166666666667,7m3s
71,0.12912227671562385,0.9516875,0.30963922978937625,0.9005833333333333,7m9s
72,0.12744361819761496,0.95175,0.3154898085296154,0.90075,7m15s
73,0.12435540393227712,0.9537708333333333,0.3359479619860649,0.8933333333333333,7m21s
74,0.12175063834820564,0.9545416666666666,0.34002949951092404,0.8904166666666666,7m27s
75,0.12080377318290994,0.9545208333333334,0.32684916092455385,0.8990833333333333,7m33s
76,0.1178046587012553,0.9554791666666667,0.3331494321276744,0.8960833333333333,7m39s
77,0.11444383381276081,0.9573333333333334,0.3509369268119335,0.89425,7m45s
78,0.11399830983920643,0.9575416666666666,0.34507815847794215,0.8965833333333333,7m51s
79,0.11361973339691758,0.9582916666666667,0.3405795257886251,0.8974166666666666,7m57s
80,0.10996380591299384,0.9593541666666666,0.3539946288019419,0.8950833333333333,8m3s
81,0.1080595747946451,0.9600625,0.34014720194786785,0.8984166666666666,8m9s
82,0.10504699735809117,0.9614583333333333,0.34949162492031854,0.8985833333333333,8m15s
83,0.10447062926801542,0.9607083333333334,0.34088377956300975,0.8978333333333334,8m21s
